matrix completion for graph-based deep semi-supervised learning	convolutional neural networks cnns provided promising achievements image classification problems however training cnn model relies large number labeled data considering vast amount unlabeled data available web important make use data conjunction small set labeled data train deep learning model paper introduce new iterative graph-based semi-supervised learning gssl method train cnn-based classifier using large amount unlabeled data small amount labeled data method first construct similarity graph nodes represent cnn features corresponding data points labeled unlabeled edges tend connect data points class label graph missing label unsupervised nodes predicted using matrix completion method based rank minimization criterion next step use constructed graph calculate triplet regularization loss added supervised loss obtained initially labeled data update cnn network parameters	negative	7.960074386704946
towards provably moral ai agents in bottom-up learning frameworks	examine moral machine decision making inspired central question posed rossi respect moral preferences ai systems based statistical machine learning provide natural way explain justify decisions used embedding morality machine way allows us prove nothing morally wrong happen argue evaluation held standards human agent removing demand ethical behaviour always achieved introduce four key meta-qualities desired moral standards proceed clarify prove agent correctly learn perform moral actions given set samples within certain error bounds group-dynamic approach enables us demonstrate learned models converge common function achieve stability explain valuable intrinsic consistency check made possible derivation logical statements machine learning model work proposes approach building ethical ai systems coming perspective artificial intelligence research sheds important light understanding much learning required order intelligent agent behave morally negligible error	positive	0
modelling and influencing the ai bidding war: a research agenda	race technological supremacy ai could lead serious negative consequences especially whenever ethical safety procedures underestimated even ignored leading potentially rejection ai general enjoy benefits provided safe ethical trustworthy ai systems crucial incentivise participants appropriate strategies ensure mutually beneficial normative behaviour safety-compliance parties involved little attention given understanding dynamics emergent behaviours arising ai bidding war moreover influence achieve certain desirable outcomes e.g ai public good participant compliance bridge gap paper proposes research agenda develop theoretical models capture key factors ai race revealing strategic behaviours may emerge hypothetical scenarios therein strategies incentive agreement modelling directly applicable systematically analyse different types incentives namely positive vs. negative peer vs. institutional combinations influence safety-compliant behaviours time behaviours configured ensure desired global outcomes studying time mechanisms influence ai development agenda provide actionable policies showing need employed deployed order achieve compliance thereby avoid disasters well loosing confidence trust ai general	positive	0
ranking-based deep cross-modal hashing	cross-modal hashing receiving increasing interests low storage cost fast query speed multi-modal data retrievals however existing hashing methods based hand-crafted raw level features objects may optimally compatible coding process besides hashing methods mainly designed handle simple pairwise similarity complex multilevel ranking semantic structure instances associated multiple labels well explored yet paper propose ranking-based deep cross-modal hashing approach rdcmh rdcmh firstly uses feature label information data derive semi-supervised semantic ranking list next expand semantic representation power hand-crafted features rdcmh integrates semantic ranking information deep cross-modal hashing jointly optimizes compatible parameters deep feature representations hashing functions experiments real multi-modal datasets show rdcmh outperforms competitive baselines achieves state-of-the-art performance cross-modal retrieval applications	negative	6.361288481100928
incorrigibility in the cirl framework	value learning system incentives follow shutdown instructions assuming shutdown instruction provides information technical sense actions lead valuable outcomes however assumption robust model mis-specification e.g. case programmer errors demonstrate presenting supervised pomdp scenarios errors parameterized reward function remove incentive follow shutdown commands difficulties parallel discussed soares et al 2015 paper corrigibility argue important consider systems follow shutdown commands weaker set assumptions e.g. one small verified module correctly implemented opposed entire prior probability distribution and/or parameterized reward function discuss difficulties simple ways attempt attain sorts guarantees value learning framework	positive	0
multiaccuracy: black-box post-processing for fairness in classification	prediction systems successfully deployed applications ranging disease diagnosis predicting credit worthiness image recognition even overall accuracy high systems may exhibit systematic biases harm specific subpopulations biases may arise inadvertently due underrepresentation data used train machine-learning model result intentional malicious discrimination develop rigorous framework *multiaccuracy* auditing post-processing ensure accurate predictions across *identifiable subgroups* algorithm multiaccuracy-boost works setting black-box access predictor relatively small set labeled data auditing importantly black-box framework allows improved fairness accountability predictions even predictor minimally transparent prove multiaccuracy-boost converges efficiently show initial model accurate identifiable subgroup post-processed model also experimentally demonstrate effectiveness approach improve accuracy among minority subgroups diverse applications image classification finance population health interestingly multiaccuracy-boost improve subpopulation accuracy e.g `` black women '' even sensitive features e.g `` race '' `` gender '' given algorithm explicitly	positive	0
fast pmi-based word embedding with efficient use of unobserved patterns	continuous word representations capture semantic information corpus building blocks many natural language processing tasks pre-trained word embeddings used sentiment analysis text classification question answering paper propose new word embedding algorithm works smoothed positive pointwise mutual information ppmi matrix obtained word-word co-occurrence counts one major contributions propose objective function optimization framework exploits full capacity “ negative examples ” unobserved insignificant wordword co-occurrences order push unrelated words away improves distribution words latent space also propose kernel similarity measure latent space effectively calculate similarities high dimensions moreover propose approximate alternative algorithm using modified vantage point tree reduce computational complexity algorithm |v |log|v respect number words vocabulary trained various word embedding algorithms articles wikipedia 2.1 billion tokens show method outperforms state-of-the-art word similarity tasks good margin	negative	7.689156826570979
complex moment-based supervised eigenmap for dimensionality reduction	dimensionality reduction methods project highdimensional data low-dimensional space matrix trace optimization widely used clustering classification matrix trace optimization problem leads eigenvalue problem low-dimensional subspace construction preserving certain properties original data however existing methods use eigenvectors construct low-dimensional space may lead loss useful information achieving successful classification herein overcome deficiency information loss propose novel complex moment-based supervised eigenmap including multiple eigenvectors dimensionality reduction furthermore proposed method provides general formulation matrix trace optimization methods incorporate ridge regression models linear dependency covariate variables univariate labels reduce computational complexity also propose efficient parallel implementation proposed method numerical experiments indicate proposed method competitive compared existing dimensionality reduction methods recognition performance additionally proposed method exhibits high parallel efficiency	negative	6.97032150166342
hierarchical deep feature learning for decoding imagined speech from eeg	propose mixed deep neural network strategy incorporating parallel combination convolutional cnn recurrent neural networks rnn cascaded deep autoencoders fully connected layers towards automatic identification imagined speech eeg instead utilizing raw eeg channel data compute joint variability channels form covariance matrix provide spatio-temporal representations eeg networks trained hierarchically extracted features passed onto next network hierarchy final classification using publicly available eeg based speech imagery database demonstrate around 23.45 improvement accuracy baseline method approach demonstrates promise mixed dnn approach complex spatialtemporal classification problems	negative	6.781747236382216
end-to-end structure-aware convolutional networks for knowledge base completion	knowledge graph embedding active research topic knowledge base completion progressive improvement initial transe transh distmult et al current state-of-the-art conve conve uses 2d convolution embeddings multiple layers nonlinear features model knowledge graphs model efficiently trained scalable large knowledge graphs however structure enforcement embedding space conve recent graph convolutional network gcn provides another way learning graph node embedding successfully utilizing graph connectivity structure work propose novel end-to-end structureaware convolutional network sacn takes benefit gcn conve together sacn consists encoder weighted graph convolutional network wgcn decoder convolutional network called conv-transe wgcn utilizes knowledge graph node structure node attributes edge relation types learnable weights adapt amount information neighbors used local aggregation leading accurate embeddings graph nodes node attributes graph represented additional nodes wgcn decoder conv-transe enables state-of-the-art conve translational entities relations keeps link prediction performance conve demonstrate effectiveness proposed sacn standard fb15k-237 wn18rr datasets gives 10 relative improvement state-of-theart conve terms hits 1 hits 3 hits 10	negative	6.80655578779988
improving hypernymy prediction via taxonomy enhanced adversarial learning	hypernymy basic semantic relation computational linguistics expresses “ is-a ” relation generic concept specific instances serving backbone taxonomies ontologies although several nlp tasks related hypernymy prediction extensively addressed methods fully exploited large number hypernymy relations web-scale taxonomies	negative	7.813417548430152
 fair forests: regularized tree induction to minimize model bias	potential lack fairness outputs machine learning algorithms recently gained attention within research community well society broadly surprisingly prior work developing tree-induction algorithms building fair decision trees fair random forests methods widespread popularity one simultaneously interpretable non-linear easy-to-use paper develop knowledge first technique induction fair decision trees.we show `` fair forest '' retains benefits tree-based approach providing greater accuracy fairness alternatives `` group fairness '' `` individual fairness '' also introduce new measures fairness able handle multinomial continues attributes well regression problems opposed binary attributes labels finally demonstrate new robust evaluation procedure algorithms considers dataset entirety rather specific protected attribute	positive	0
towards gene function prediction via multi-networks representation learning	multi-networks integration methods achieved prominent performance many network-based tasks approaches often incur information loss problem paper propose novel multi-networks representation learning method based semi-supervised autoencoder termed deepmne captures complex topological structures network takes correlation among multinetworks account experimental results two realworld datasets indicate deepmne outperforms existing state-of-the-art algorithms	negative	7.3796397324731515
towards a just theory of measurement: a principled social measurement assurance program	formal definitions fairness machine learning ml proposed place within broader institutional model fair decision-making remains ambiguous paper interpret ml tool revealing measures fail capture purported constructs interest augmenting given institution 's understanding interventions priorities rather codifying `` fair '' principles ml models directly use ml thus understood form quality assurance existing institutions exposing epistemic fault lines measurement practices drawing friedler et al 's 2016 recent discussion representational mappings previous discussions ontology measurement propose social measurement assurance program smap ml encourages expert deliberation given decision-making procedure examining unanticipated previously unexamined covariates example apply rawlsian principles fairness smap produce provisional theory measurement would guide use ml achieving fairness case child abuse allegheny county	positive	0
transferable attention for domain adaptation	recent work domain adaptation bridges different domains adversarially learning domain-invariant representation distinguished domain discriminator existing methods adversarial domain adaptation mainly align global images across source target domains however obvious regions image transferable forcefully aligning untransferable regions may lead negative transfer furthermore images significantly dissimilar across domains resulting weak image-level transferability end present transferable attention domain adaptation tada focusing adaptation model transferable regions images implement two types complementary transferable attention transferable local attention generated multiple region-level domain discriminators highlight transferable regions transferable global attention generated single image-level domain discriminator highlight transferable images extensive experiments validate proposed models exceed state art results standard domain adaptation datasets	negative	7.5030882329447195
uncovering and mitigating algorithmic bias through learned latent structure	recent research highlighted vulnerabilities modern machine learning based systems bias especially towards segments society under-represented training data work develop novel tunable algorithm mitigating hidden potentially unknown biases within training data algorithm fuses original learning task variational autoencoder learn latent structure within dataset adaptively uses learned latent distributions re-weight importance certain data points training method generalizable across various data modalities learning tasks work use algorithm address issue racial gender bias facial detection systems evaluate algorithm pilot parliaments benchmark ppb dataset specifically designed evaluate biases computer vision systems demonstrate increased overall performance well decreased categorical bias debiasing approach	positive	0
shared moral foundations of embodied artificial intelligence	sophisticated ai 's make decisions respond complex situations may wonder whether decisions align moral values human beings argue pessimistic worries value alignment problem overstated order achieve intelligence full generality adaptiveness cognition ai 's need embodied sense embodied cognition research program embodiment yield ai 's share moral foundations namely coordination sociality acknowledgement shared resources consequently expect broad moral alignment human beings ai 's ai 's likely show variation values find amongst human beings	positive	0
companion robots: the hallucinatory danger of human-robot interactions	advent so-called companion robots raising many ethical concerns among scholars public opinion focusing mainly robots caring elderly paper analyze concerns distinguish directly ascribable robotic instead pre-existent one `` deception objection '' namely ethical unacceptability deceiving user simulated nature robot 's behaviors argue inconsistency charge today formulated underline risk human-robot interaction become hallucinatory relation human would subjectify robot dynamic meaning-overload finally analyze definition `` quasi-other '' relating notion `` uncanny '' goal paper argue main concern companion robots simulation human-like interaction absence autonomous robotic horizon meaning addition absence could lead human build hallucinatory reality based relation robot	positive	0
the dark side of ethical robots	concerns risks associated advances artificial intelligence prompted calls greater efforts toward robust beneficial ai including machine ethics recently roboticists responded initiating development so-called ethical robots robots would ideally evaluate consequences actions morally justify choices emerging field promises develop extensively next years however paper point inherent limitation emerging field ethical robots show building ethical robots also inevitably enables construction unethical robots three experiments show remarkably easy modify ethical robot behaves competitively even aggressively reason cognitive machinery required make ethical robot always corrupted make unethical robots discuss implications finding governance ethical robots conclude risks unscrupulous actors might compromise robot 's ethics great raise serious doubts wisdom embedding ethical decision making real-world safety-critical robots driverless cars	positive	0
jointly extracting multiple triplets with multilayer translation constraints	triplets extraction essential pivotal step automatic knowledge base construction captures structural information unstructured text corpus conventional extraction models use pipeline named entity recognition relation classification extract entities relations respectively ignore connection two tasks recently several neural network-based models proposed tackle problem achieved state-of-the-art performance however unable extract multiple triplets single sentence yet commonly seen real-life scenarios close gap propose paper joint neural extraction model multitriplets namely tme capable adaptively discovering multiple triplets simultaneously sentence via ranking translation mechanism experiment tme exhibits superior performance achieves improvement 37.6 f1 score state-of-the-art competitors	negative	8.189803655957803
privacy-preserving machine learning based data analytics on edge devices	emerging machine learning ml techniques deep neural network widely used today 's applications services however social awareness privacy personal data rapidly rising becomes pressing challenging societal issue keep personal data private benefit data analytics power ml techniques time paper argue avoid costs reduce latency data processing minimise raw data revealed service providers many future ai ml services could deployed users devices internet edge rather putting everything cloud moving ml-based data analytics cloud edge devices brings series challenges make three contributions paper first besides widely discussed resource limitation edge devices identify two challenges yet recognised existing literature lack suitable models users difficulties deploying services users second present preliminary work first systematic solution i.e zoo fully support construction composing deployment ml models edge local devices third deployment example ml service proved easy compose deploy zoo evaluation shows superior performance compared state-of-art deep learning platforms google ml services	positive	0
utilizing housing resources for homeless youth through the lens of multiple multi-dimensional knapsacks	1 million homeless youth u.s. year reduce homelessness u.s. housing urban development hud housing communities provide housing programs/services homeless youth goal improving long-term situation housing communities facing difficult task filling housing programs many youths possible subject resource constraints meeting needs youth currently assignment manually done humans working housing communities paper consider problem assigning homeless youth housing programs subject resource constraints provide initial abstract model setting show problem maximizing total assigned youth programs model apx-hard solve problem non-trivially formulate multiple multi-dimensional knapsack problem mmdkp known approximation algorithm provide first interpretable easy-to-use greedy algorithm logarithmic approximation ratio solving general mmdkp conduct experiments random realistic instances housing assignment settings show algorithm efficient effective solving large instances 1 million youth	positive	0
sub-committee approval voting and generalized justified representation axioms	social choice replete various settings including single-winner voting multi-winner voting probabilistic voting multiple referenda public decision making study general model social choice called sub-committee voting scv simultaneously generalizes settings focus sub-committee voting approvals propose extensions justified representation axioms considered proportional representation approval-based committee voting study properties relations axioms axioms analyze whether representative committee exists also examine complexity computing verifying committee	positive	0
actionable auditing: investigating the impact of publicly naming biased performance results of commercial ai products	although algorithmic auditing emerged key strategy expose systematic biases embedded software platforms struggle understand real-world impact audits scholarship impact algorithmic audits increasing algorithmic fairness transparency commercial systems nascent analyze impact publicly naming disclosing performance results biased ai systems investigate commercial impact gender shades first algorithmic audit gender skin type performance disparities commercial facial analysis models paper 1 outlines audit design structured disclosure procedure used gender shades study 2 presents new performance metrics targeted companies ibm microsoft megvii face++ pilot parliaments benchmark ppb august 2018 3 provides performance results ppb non-target companies amazon kairos 4 explores differences company responses shared corporate communications contextualize differences performance ppb within 7 months original audit find three targets released new api versions targets reduced accuracy disparities males females darker lighter-skinned subgroups significant update occurring darker-skinned female subgroup underwent 17.7 30.4 reduction error audit periods minimizing disparities led 5.72 8.3 reduction overall error pilot parliaments benchmark ppb target corporation apis overall performance non-targets amazon kairos lags significantly behind targets error rates 8.66 6.60 overall error rates 31.37 22.50 darker female subgroup respectively	positive	0
learning a visual tracker from a single movie without annotation	recent success deep network visual trackers learning largely relies human labeled data however expensive annotate recently unsupervised methods proposed explore learning visual trackers without labeled data performance lags far behind supervised methods identify main bottleneck methods inconsistent objectives off-line training online tracking stages address problem propose novel unsupervised learning pipeline based discriminative correlation filter network method iteratively updates tracker alternating target localization network optimization particular propose learn network single movie could easily obtained collecting thousands video clips millions images extensive experiments demonstrate approach insensitive employed movies trained visual tracker achieves leading performance among existing unsupervised learning approaches even compared network trained human labeled bounding boxes tracker achieves similar results many tracking benchmarks code available https //github.com/zjjconan/ul-tracker-aaai2019	negative	7.872059821151197
hierarchical attention network for image captioning	recently attention mechanism successfully applied image captioning existing attention methods established low-level spatial features high-level text features limits richness captions paper propose hierarchical attention network han enables attention calculated pyramidal hierarchy features synchronously pyramidal hierarchy consists features diverse semantic levels allows predicting different words according different features hand due different modalities features multivariate residual module mrm proposed learn joint representations features mrm able model projections extract relevant relations among different features furthermore introduce context gate balance contribution different features compared existing methods approach applies hierarchical features exploits several multimodal integration strategies significantly improve performance han verified benchmark mscoco dataset experimental results indicate model outperforms state-of-the-art methods achieving bleu1 score 80.9 cider score 121.7 karpathy ’ test split	negative	7.2843496466230135
the adversarial attack and detection under the fisher information metric	many deep learning models vulnerable adversarial attack i.e. imperceptible intentionally-designed perturbations input cause incorrect output networks paper using information geometry provide reasonable explanation vulnerability deep learning models considering data space non-linear space fisher information metric induced neural network first propose adversarial attack algorithm termed one-step spectral attack ossa method described constrained quadratic form fisher information matrix optimal adversarial perturbation given first eigenvector vulnerability reflected eigenvalues larger eigenvalue vulnerable model attacked corresponding eigenvector taking advantage property also propose adversarial detection method eigenvalues serving characteristics attack detection algorithms numerically optimized work efficiently large datasets evaluations show superior performance compared methods implying fisher information promising approach investigate adversarial attacks defenses	negative	7.1569299341063015
 from algorithmic black boxes to adaptive white boxes: declarative decision-theoretic ethical programs as codes of ethics	many programs algorithms largely parameterized especially based heuristics quality results depends parameter setting different inputs often different optimal settings program tuning hence great importance existing tuning techniques treat program black-box hence leverage internal program states achieve better tuning propose white-box tuning technique implemented library user compose complex program tuning tasks adding small number library calls original program providing callback functions experiments 13 widely-used real-world programs show technique substantially improves data processing results outperforms opentuner state-of-the-art black-box tuning technique	positive	0
designing non-greedy reinforcement learning agents with diminishing reward shaping	paper intends address issue rl agents possessing varying capabilities resources may acquired stronger agents leaving weaker ones `` starving '' introduce simple method train non-greedy agents multi-agent reinforcement learning scenarios nearly extra cost model achieve following goals designing non-greedy agent non-homogeneous equality need local information cost-effective generalizable configurable propose idea diminishing reward makes agent feel less satisfied consecutive rewards obtained idea allows agents behave less greedy with-out need explicitly coding ethical pattern monitor agents status given framework resources distributed equally without running risk reaching homogeneous equality designed two games gathering game hunter prey evaluate quality model	positive	0
detecting bias in black-box models using transparent model distillation	dissertation research grounded field interpretability aim develop methods explain interpret predictions black-box machine learning models help creators well users machine learning models increase trust understanding models doctoral consortium paper summarize previous current research projects interpretability describe future plans research area	positive	0
monogrnet: a geometric reasoning network for monocular 3d object localization	localizing objects real 3d space plays crucial role scene understanding particularly challenging given single rgb image due geometric information loss imagery projection propose monogrnet amodal 3d object localization monocular rgb image via geometric reasoning observed 2d projection unobserved depth dimension monogrnet single unified network composed four task-specific subnetworks responsible 2d object detection instance depth estimation ide 3d localization local corner regression unlike pixel-level depth estimation needs per-pixel annotations propose novel ide method directly predicts depth targeting 3d bounding box ’ center using sparse supervision 3d localization achieved estimating position horizontal vertical dimensions finally monogrnet jointly learned optimizing locations poses 3d bounding boxes global context demonstrate monogrnet achieves state-of-the-art performance challenging datasets	negative	7.614550418802537
regularizing fully convolutional networks for time series classification by decorrelating filters	deep neural networks prone overfitting especially small training data regimes often networks overparameterized resulting learned weights tend strong correlations however convolutional networks general fully convolution neural networks fcns particular shown relatively parameter efficient recently successfully applied time series classification tasks paper investigate application different regularizers correlation learned convolutional filters fcns using batch normalization bn regularizer time series classification tsc tasks results demonstrate despite orthogonal initialization filters average correlation across filters especially filters higher layers tends increase training proceeds indicating redundancy filters mitigate redundancy propose strong regularizer using simple yet effective filter decorrelation proposed method yields significant gains classification accuracy 44 diverse time series datasets ucr tsc benchmark repository	negative	8.202195161618874
fair transfer learning with missing protected attributes	risk assessment growing use machine learning models used high-stakes applications especially ones regulated anti-discrimination laws governed societal norms fairness important ensure learned models propagate scale biases may exist training data paper add additional challenge beyond fairness unsupervised domain adaptation covariate shift source target distribution motivated real-world problem risk assessment new markets health insurance united states mobile money-based loans east africa provide precise formulation machine learning covariate shift score parity problem formulation focuses situations protected attributes available either source target domain propose two new weighting methods prevalence-constrained covariate shift pccs require protected attributes target domain target-fair covariate shift tfcs require protected attributes source domain empirically demonstrate efficacy two applications	positive	0
deep reinforcement learning via past-success directed exploration	balance exploration exploitation always core challenge reinforcement learning paper proposes “ past-success exploration strategy combined softmax action selection ” pse-softmax adaptive control method taking advantage characteristics online learning process agent adapt exploration parameters dynamically proposed strategy tested openai gym discrete continuous control tasks experimental results show pse-softmax strategy delivers better performance deep reinforcement learning algorithms basic exploration strategies	negative	6.9842486516572535
measuring and mitigating unintended bias in text classification	introduce illustrate new approach measuring mitigating unintended bias machine learning models definition unintended bias parameterized test set subset input features illustrate used evaluate text classifiers using synthetic test set public corpus comments annotated toxicity wikipedia talk pages also demonstrate imbalances training data lead unintended bias resulting models therefore potentially unfair applications use set common demographic identity terms subset input features measure bias technique permits analysis common scenario demographic information authors readers unavailable bias mitigation must focus content text mitigation method introduce unsupervised approach based balancing training dataset demonstrate approach reduces unintended bias without compromising overall model quality	positive	0
fully convolutional video captioning with coarse-to-fine and inherited attention	automatically generating natural language description video extremely complicated challenging task tackle obstacles traditional lstm-based model video captioning propose novel architecture generate optimal descriptions videos focuses constructing new network structure generate sentences superior basic model lstm establishing special attention mechanisms provide useful visual information caption generation scheme discards traditional lstm exploits fully convolutional network coarse-to-fine inherited attention designed according characteristics fully convolutional structure model outperform basic lstm-based model also achieve comparable performance state-of-the-art methods	negative	7.545909158470749
graph cnns with motif and variable temporal block for skeleton-based action recognition	hierarchical structure different semantic roles joints human skeleton convey important information action recognition conventional graph convolution methods modeling skeleton structure consider physically connected neighbors joint joints type thus failing capture highorder information work propose novel model motif-based graph convolution encode hierarchical spatial structure variable temporal dense block exploit local temporal information different ranges human skeleton sequences moreover employ non-local block capture global dependencies temporal domain attention mechanism model achieves improvements stateof-the-art methods two large-scale datasets	negative	8.121088803629391
mapping missing population in rural india: a deep learning approach with satellite imagery	millions people worldwide absent country 's census accurate current granular population metrics critical improving government allocation resources measuring disease control responding natural disasters studying aspect human life communities satellite imagery provide sufficient information build population map without cost time government census present two convolutional neural network cnn architectures efficiently effectively combine satellite imagery inputs multiple sources accurately predict population density region paper use satellite imagery rural villages india population labels 2011 secc census best model achieves better performance previous papers well landscan community standard global population distribution	positive	0
human action transfer based on 3d model reconstruction	present practical effective method human action transfer given sequence source action limited target information aim transfer motion source target although recent works based gan vae achieved impressive results action transfer 2d still exists lot problems avoided distorted discontinuous human body shape blurry cloth texture paper try solve problems novel 3d viewpoint one hand design skeleton-to-3d-mesh generator generate 3d model achieves huge improvement appearance reconstruction furthermore add temporal connection improve smoothness model hand instead directly utilizing image rgb space transform target appearance information uv space pose transformation specially unlike conventional graphics render method directly projects visible pixels uv space transformation according pixel ’ semantic information perform experiments human3.6m humaneva-i evaluate performance pose generator qualitative quantitative results show method outperforms methods based generation method 2d additionally compare render method graphic methods human3.6m people-snapshot comparison results show render method robust effective	negative	7.3550930434139445
recurrent poisson process unit for speech recognition	past years resurgence interest using recurrent neural network-hidden markov model rnn-hmm automatic speech recognition asr modern recurrent network models long shortterm memory lstm simple recurrent unit sru demonstrated promising results task recently several scientific perspectives fields neuroethology speech production suggest human speech signals may represented discrete point patterns involving acoustic events speech signal based hypothesis may pose challenges rnn-hmm acoustic modeling firstly arbitrarily discretizes continuous input interval features fixed frame rate may introduce discretization errors secondly occurrences acoustic events unknown furthermore training targets rnn-hmm obtained inferior models giving rise misalignments paper propose recurrent poisson process rpp seen collection poisson processes series time intervals intensity evolves according rnn hidden states encode history acoustic signal aims allocating latent acoustic events continuous time events efficiently drawn rpp using sampling-free solution analytic form speech signal containing latent acoustic events reconstructed/sampled dynamically discretized acoustic features using linear interpolation weight parameters estimated onset events processes integrated sru forming final model called recurrent poisson process unit rppu experimental evaluations asr tasks including chime-2 wsj0 wsj0 1 demonstrate effectiveness benefits rppu example achieves relative wer reduction 10.7 state-of-the-art models wsj0	negative	7.019006335191079
segan: structure-enhanced generative adversarial network for compressed sensing mri reconstruction	generative adversarial networks gans powerful tools reconstructing compressed sensing magnetic resonance imaging cs-mri however recent works lack exploration structure information mri images crucial clinical diagnosis tackle problem propose structure-enhanced gan segan aims restoring structure information local global scale segan defines new structure regularization called patch correlation regularization pcr allows efficient extraction structure information addition enhance ability uncover structure information propose novel generator su-net incorporating multiple-scale convolution filters layer besides theoretically analyze convergence stochastic factors contained training process experimental results show segan able learn target structure information achieves state-of-theart performance cs-mri reconstruction	negative	5.254656653181883
safeguarded dynamic label regression for noisy supervision	learning noisy labels imperative big data era since reduces expensive labor accurate annotations previous method learning noise transition enjoyed theoretical guarantees applied scenario class-conditional noise however approach critically depends accurate pre-estimated noise transition usually impractical subsequent improvement adapts preestimation form softmax layer along training progress however parameters softmax layer highly tweaked fragile performance easily get stuck undesired local minimums overcome issue propose latent class-conditional noise model lccn models noise transition bayesian form projecting noise transition dirichlet-distributed space learning constrained simplex instead adhoc parametric space furthermore specially deduce dynamic label regression method lccn iteratively infer latent true labels jointly train classifier model noise approach theoretically safeguards bounded update noise transition avoids arbitrarily tuning via batch samples extensive experiments conducted controllable noise data cifar10 cifar-100 datasets agnostic noise data clothing1m webvision17 datasets experimental results demonstrated proposed model outperforms several state-of-the-art methods	negative	6.9624016946181655
robust estimation of similarity transformation for visual object tracking	existing correlation filter-based tracking approaches estimate simple axis-aligned bounding boxes capable recovering underlying similarity transformation tackle challenging problem paper propose new correlation filter-based tracker novel robust estimation similarity transformation large displacements order efficiently search large 4-dof space real-time formulate problem two 2-dof sub-problems apply efficient block coordinates descent solver optimize estimation result specifically employ efficient phase correlation scheme deal scale rotation changes simultaneously log-polar coordinates moreover variant correlation filter used predict translational motion individually experimental results demonstrate proposed tracker achieves promising prediction performance compared state-of-the-art visual object tracking methods still retaining advantages high efficiency simplicity conventional correlation filter-based tracking methods	negative	4.20368294805121
deep reactive policies for planning in stochastic nonlinear domains	recent advances applying deep learning planning shown deep reactive policies drps powerful fast decision-making complex environments however important limitation current drp-based approaches either need optimal planners used ground truth supervised learning setting sample complexity high-variance policy gradient estimators particularly troublesome continuous state-action domains order overcome limitations introduce framework training drps continuous stochastic spaces via gradient-based policy search general approach explicitly encode parametric policy deep neural network formulate probabilistic planning problem optimization task stochastic computation graph exploiting re-parameterization transition probability densities optimization solved leveraging gradient descent algorithms able handle non-convex objective functions benchmark approach stochastic planning domains exhibiting arbitrary differentiable nonlinear transition cost functions e.g. reservoir control hvac navigation results show drps 125,000 continuous action parameters optimized approach problems 30 state fluents 30 action fluents inexpensive hardware 6 minutes also observed speedup 5 orders magnitude average inference time per decision step drps compared state-of-the-art online gradient-based planners level solution quality required	negative	6.535203834355343
mfbo-ssm: multi-fidelity bayesian optimization for fast inference in state-space models	nonlinear state-space models ubiquitous modeling real-world dynamical systems sequential monte carlo smc techniques also known particle methods well-known class parameter estimation methods general class state-space models existing smc-based techniques rely excessive sampling parameter space makes computation intractable large systems tall data sets bayesian optimization techniques used fast inference state-space models intractable likelihoods techniques aim find maximum likelihood function sequential sampling parameter space single smc approximator various smc approximators different fidelities computational costs often available sample-based likelihood approximation paper propose multi-fidelity bayesian optimization algorithm inference general nonlinear state-space models mfbo-ssm enables simultaneous sequential selection parameters approximators accuracy speed algorithm demonstrated numerical experiments using synthetic gene expression data gene regulatory network model real data vix stock price index	negative	8.200852691195905
killer robots and human dignity	lethal autonomous weapon systems laws become center internationally relevant ethical debate deontological arguments based putative legal compliance failures creation accountability gaps along wide consequentialist arguments based factors like ease engaging wars leveraged number different states organizations try reach global consensus ban laws paper focus one strand deontological arguments-ones based human dignity merely asserting laws pose threat human dignity would question begging independent evidence based morally relevant distinction humans laws needed least four reasons think capacity emotion morally relevant distinction first concept human dignity given subjective definition whether lethal force administered humans laws seems irrelevant second far clear human combatants either relevant capacity emotion capacity exercised relevant circumstances third capacity emotion actually impediment exercising combatant 's ability treat enemy respectfully fourth strong inductive evidence believe capacity sufficiently well described carried artificially intelligent programs	positive	0
